Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	AverageTestEpRet	StdTestEpRet	MaxTestEpRet	MinTestEpRet	EpLen	TestEpLen	TotalEnvInteracts	Time	Loss
565	4066.1565	0.0	4066.1565	4066.1565	3869.6926	137.38019	4152.3823	3657.069	1000.0	1000.0	564999	3646.3141119480133	6.505474
566	3858.4678	0.0	3858.4678	3858.4678	4157.728	131.99678	4353.198	3905.6294	1000.0	1000.0	565999	3652.5693929195404	6.243329
567	3819.321	0.0	3819.321	3819.321	3815.6536	131.98793	4059.1968	3650.9458	1000.0	1000.0	566999	3658.7989361286163	6.5530486
568	3781.8535	0.0	3781.8535	3781.8535	3504.143	111.37256	3683.652	3330.0188	1000.0	1000.0	567999	3665.021688222885	7.286422
569	3870.6545	0.0	3870.6545	3870.6545	3754.345	88.67501	3885.8582	3644.4053	1000.0	1000.0	568999	3671.7177810668945	6.567867
570	4025.6875	0.0	4025.6875	4025.6875	3688.7434	108.67124	3833.3774	3433.9844	1000.0	1000.0	569999	3678.027160167694	7.1479053
571	3993.0767	0.0	3993.0767	3993.0767	4297.2764	162.34343	4621.3994	4034.1565	1000.0	1000.0	570999	3684.2340750694275	6.468508
572	3841.419	0.0	3841.419	3841.419	3966.8027	176.5695	4303.8174	3636.5625	1000.0	1000.0	571999	3690.5787909030914	6.478879
573	4000.4224	0.0	4000.4224	4000.4224	3856.401	98.44678	4033.7334	3704.897	1000.0	1000.0	572999	3696.9334468841553	6.4508486
574	3741.1118	0.0	3741.1118	3741.1118	3782.3562	102.93992	3879.0166	3581.2742	1000.0	1000.0	573999	3703.228357076645	6.4955635
575	3823.6184	0.0	3823.6184	3823.6184	4004.6965	103.964935	4146.211	3786.1343	1000.0	1000.0	574999	3709.547434091568	7.2640696
576	3768.7139	0.0	3768.7139	3768.7139	3947.6277	87.3408	4103.0156	3837.0547	1000.0	1000.0	575999	3715.9573760032654	6.3592424
577	3861.2524	0.0	3861.2524	3861.2524	3712.105	111.875694	3932.0522	3546.816	1000.0	1000.0	576999	3722.2805392742157	7.09749
578	4139.2583	0.0	4139.2583	4139.2583	3815.017	115.61299	4051.6643	3639.828	1000.0	1000.0	577999	3728.6126458644867	5.8119745
579	3852.5928	0.0	3852.5928	3852.5928	3848.7583	102.2416	3950.216	3585.8447	1000.0	1000.0	578999	3734.9241919517517	6.611712
580	4084.4758	0.0	4084.4758	4084.4758	3753.0789	149.08891	3991.1626	3500.0396	1000.0	1000.0	579999	3741.2377231121063	6.2520127
581	4355.0	0.0	4355.0	4355.0	4021.194	98.03427	4199.7725	3879.0708	1000.0	1000.0	580999	3747.6901881694794	5.9984837
582	4111.751	0.0	4111.751	4111.751	3977.1511	74.20585	4113.4272	3891.81	1000.0	1000.0	581999	3754.0594098567963	6.4658985
583	4017.0166	0.0	4017.0166	4017.0166	3794.17	109.77523	4051.473	3616.531	1000.0	1000.0	582999	3760.479644060135	6.7339845
584	4078.032	0.0	4078.032	4078.032	3855.623	136.96834	4047.1177	3647.273	1000.0	1000.0	583999	3766.8656351566315	6.319794
585	3978.1145	0.0	3978.1145	3978.1145	4080.5598	250.85394	4356.92	3386.9875	1000.0	1000.0	584999	3773.2492909431458	6.039327
586	3817.141	0.0	3817.141	3817.141	4019.2017	105.223595	4239.9595	3875.3042	1000.0	1000.0	585999	3779.7024912834167	6.9953537
587	3936.816	0.0	3936.816	3936.816	3649.3862	135.42668	3860.9194	3340.6624	1000.0	1000.0	586999	3786.0954060554504	6.173184
588	3877.71	0.0	3877.71	3877.71	3889.9836	131.13615	4112.1636	3617.4338	1000.0	1000.0	587999	3792.467833042145	6.4273496
589	4120.434	0.0	4120.434	4120.434	4024.6548	138.94821	4249.6123	3711.7998	1000.0	1000.0	588999	3798.8495960235596	5.8070683
590	3953.0117	0.0	3953.0117	3953.0117	4290.1196	87.67856	4454.1445	4152.105	1000.0	1000.0	589999	3805.1336030960083	6.108424
591	4008.3687	0.0	4008.3687	4008.3687	3902.8958	82.77626	4052.7703	3729.141	1000.0	1000.0	590999	3811.7719280719757	6.382751
592	4112.3	0.0	4112.3	4112.3	4096.6016	130.48169	4390.46	3902.1177	1000.0	1000.0	591999	3818.1914319992065	5.755156
593	3858.7944	0.0	3858.7944	3858.7944	4106.818	112.98784	4299.6577	3890.57	1000.0	1000.0	592999	3824.5776829719543	6.9316363
594	3923.9175	0.0	3923.9175	3923.9175	3908.534	205.90553	4248.1157	3517.3032	1000.0	1000.0	593999	3830.9414451122284	6.1678734
595	3981.4573	0.0	3981.4573	3981.4573	3989.2239	178.28944	4276.5986	3676.9673	1000.0	1000.0	594999	3837.3047029972076	6.7282734
596	3786.1296	0.0	3786.1296	3786.1296	3318.6177	78.0028	3442.4304	3215.3616	1000.0	1000.0	595999	3843.738617181778	6.0105867
597	3884.2954	0.0	3884.2954	3884.2954	3703.8079	139.07077	3901.2097	3446.59	1000.0	1000.0	596999	3850.103973865509	6.655004
598	3717.6802	0.0	3717.6802	3717.6802	3829.6016	136.962	4077.2754	3622.376	1000.0	1000.0	597999	3856.6168682575226	6.628474
599	3758.8857	0.0	3758.8857	3758.8857	3899.6648	179.9951	4184.4453	3578.821	1000.0	1000.0	598999	3862.9892449378967	6.192794
600	3929.657	0.0	3929.657	3929.657	3768.2961	104.89356	3960.4263	3591.293	1000.0	1000.0	599999	3869.4728939533234	6.250826
601	3772.469	0.0	3772.469	3772.469	3867.187	98.49814	3998.8872	3692.2012	1000.0	1000.0	600999	3876.1495249271393	6.917379
602	3996.2627	0.0	3996.2627	3996.2627	3953.8796	148.14906	4201.7817	3739.413	1000.0	1000.0	601999	3882.6919128894806	6.1589146
603	3967.5989	0.0	3967.5989	3967.5989	4138.46	106.14613	4335.7295	3918.122	1000.0	1000.0	602999	3889.2178502082825	6.5228477
604	3712.6655	0.0	3712.6655	3712.6655	3961.3687	174.64978	4148.425	3550.9744	1000.0	1000.0	603999	3895.6770730018616	6.6810145
605	3914.8674	0.0	3914.8674	3914.8674	3827.1047	132.42375	4054.29	3568.4482	1000.0	1000.0	604999	3902.061190843582	6.6921916
606	3813.5044	0.0	3813.5044	3813.5044	4109.7114	106.4989	4278.691	3926.2722	1000.0	1000.0	605999	3908.446100950241	6.286737
607	3925.4539	0.0	3925.4539	3925.4539	4068.8633	164.19742	4376.014	3776.599	1000.0	1000.0	606999	3914.860677242279	6.1586957
608	4194.0503	0.0	4194.0503	4194.0503	4025.2258	119.777885	4200.587	3802.1357	1000.0	1000.0	607999	3921.27836227417	6.370792
609	3890.5222	0.0	3890.5222	3890.5222	4011.9302	216.85326	4322.384	3549.9456	1000.0	1000.0	608999	3927.6791450977325	6.115293
610	4184.0776	0.0	4184.0776	4184.0776	4056.157	117.538895	4283.274	3867.8384	1000.0	1000.0	609999	3933.92231297493	6.2070594
611	3766.0454	0.0	3766.0454	3766.0454	3779.5796	134.83562	4047.4304	3593.9849	1000.0	1000.0	610999	3940.1245119571686	7.188108
612	4009.2234	0.0	4009.2234	4009.2234	4114.8096	162.41315	4405.768	3830.7505	1000.0	1000.0	611999	3946.3037791252136	6.8700438
613	4126.019	0.0	4126.019	4126.019	3828.9094	150.26804	4008.471	3545.6653	1000.0	1000.0	612999	3952.516159057617	5.8322
614	3407.1777	0.0	3407.1777	3407.1777	3973.7515	118.19424	4251.4727	3813.8015	1000.0	1000.0	613999	3959.027982234955	5.805517
615	3849.6292	0.0	3849.6292	3849.6292	4138.2515	127.9773	4340.9814	3882.4265	1000.0	1000.0	614999	3965.5634260177612	6.111994
616	4086.1445	0.0	4086.1445	4086.1445	3822.186	188.05853	4047.6753	3320.8037	1000.0	1000.0	615999	3972.340348005295	6.4428573
617	3952.118	0.0	3952.118	3952.118	4056.8872	139.38606	4254.216	3884.5168	1000.0	1000.0	616999	3979.263610124588	7.13312
618	3936.174	0.0	3936.174	3936.174	3570.819	858.6189	4213.7954	1746.0165	1000.0	1000.0	617999	3985.7501549720764	7.2440925
619	4158.2466	0.0	4158.2466	4158.2466	3982.08	162.65846	4291.995	3755.7524	1000.0	1000.0	618999	3992.0322251319885	6.2441955
620	3737.0159	0.0	3737.0159	3737.0159	3801.1672	93.88311	3927.5173	3649.0486	1000.0	1000.0	619999	3998.3520379066467	6.993506
621	3900.34	0.0	3900.34	3900.34	3941.8972	109.977875	4137.737	3725.4004	1000.0	1000.0	620999	4004.6007249355316	5.984146
622	4003.2004	0.0	4003.2004	4003.2004	4160.6357	127.77103	4303.007	3824.458	1000.0	1000.0	621999	4010.8307230472565	6.6269073
623	4297.431	0.0	4297.431	4297.431	3906.0461	173.79434	4246.582	3623.4983	1000.0	1000.0	622999	4017.0082800388336	5.617486
624	3927.247	0.0	3927.247	3927.247	3654.638	218.00275	3909.3735	3303.2727	1000.0	1000.0	623999	4023.2233831882477	6.135897
625	3657.1978	0.0	3657.1978	3657.1978	3732.3105	188.03767	4091.3647	3462.6997	1000.0	1000.0	624999	4029.4355552196503	7.0539107
626	3806.4246	0.0	3806.4246	3806.4246	4058.607	185.08086	4266.4116	3606.1167	1000.0	1000.0	625999	4035.741758108139	6.080067
627	4025.2852	0.0	4025.2852	4025.2852	3725.0535	152.97018	4009.061	3467.6975	1000.0	1000.0	626999	4042.679437160492	6.4559364
628	4167.941	0.0	4167.941	4167.941	3978.35	219.6002	4374.2856	3592.0237	1000.0	1000.0	627999	4048.9734489917755	6.8979344
629	3926.3196	0.0	3926.3196	3926.3196	3838.022	183.22084	4044.8901	3442.8325	1000.0	1000.0	628999	4055.3450582027435	6.047182
630	3749.9915	0.0	3749.9915	3749.9915	4072.261	122.6302	4208.9785	3842.7222	1000.0	1000.0	629999	4061.711321115494	6.193258
631	4166.753	0.0	4166.753	4166.753	3860.2644	168.92133	4213.7686	3579.452	1000.0	1000.0	630999	4068.1916930675507	6.020723
632	4335.973	0.0	4335.973	4335.973	3912.1836	110.03198	4095.8438	3728.131	1000.0	1000.0	631999	4074.6569101810455	5.9092774
633	4001.9832	0.0	4001.9832	4001.9832	3754.7747	117.64915	3980.554	3617.528	1000.0	1000.0	632999	4081.1139330863953	6.7160697
634	3946.4023	0.0	3946.4023	3946.4023	3909.7173	231.85764	4254.172	3370.596	1000.0	1000.0	633999	4087.5534489154816	5.954093
635	3816.685	0.0	3816.685	3816.685	3925.2866	201.95543	4223.8306	3661.6934	1000.0	1000.0	634999	4093.91521692276	6.1307178
636	3908.3303	0.0	3908.3303	3908.3303	3901.317	247.90695	4276.1377	3396.8008	1000.0	1000.0	635999	4100.2410571575165	6.4368205
637	3850.9258	0.0	3850.9258	3850.9258	3996.5474	154.71037	4348.437	3700.849	1000.0	1000.0	636999	4106.486927032471	6.1782026
638	3868.5437	0.0	3868.5437	3868.5437	4030.9707	191.35526	4365.847	3646.6326	1000.0	1000.0	637999	4112.693699121475	6.6887054
639	3481.678	0.0	3481.678	3481.678	4069.1863	113.68581	4247.1787	3849.3591	1000.0	1000.0	638999	4118.9362280368805	6.556203
640	3900.456	0.0	3900.456	3900.456	3857.4355	136.42201	4059.1028	3558.4355	1000.0	1000.0	639999	4125.207947969437	6.9935665
641	3844.9717	0.0	3844.9717	3844.9717	4004.9224	282.5351	4554.916	3429.1848	1000.0	1000.0	640999	4131.435400009155	6.85037
642	3714.7476	0.0	3714.7476	3714.7476	3647.5984	145.01683	3796.913	3318.2883	1000.0	1000.0	641999	4137.646895170212	6.0031652
643	3711.7822	0.0	3711.7822	3711.7822	4062.213	153.65489	4364.8735	3860.6548	1000.0	1000.0	642999	4143.788864135742	6.743289
644	4080.231	0.0	4080.231	4080.231	3997.5676	171.93042	4237.714	3642.1443	1000.0	1000.0	643999	4150.06476020813	6.0685563
645	3780.3413	0.0	3780.3413	3780.3413	3715.088	229.37846	4082.3423	3390.226	1000.0	1000.0	644999	4156.289319038391	6.626136
646	3456.2627	0.0	3456.2627	3456.2627	3778.0808	86.14177	3870.3704	3622.016	1000.0	1000.0	645999	4162.556706190109	5.719705
647	3960.086	0.0	3960.086	3960.086	3731.5474	177.66083	3985.315	3305.6755	1000.0	1000.0	646999	4168.769062042236	5.9548483
648	3453.3428	0.0	3453.3428	3453.3428	3824.246	92.24727	3997.4966	3678.8345	1000.0	1000.0	647999	4175.007859945297	6.5470057
649	4001.5583	0.0	4001.5583	4001.5583	3620.0652	120.35722	3742.6592	3370.4163	1000.0	1000.0	648999	4181.176599025726	6.6393094
650	3690.7395	0.0	3690.7395	3690.7395	3873.136	156.15051	4077.284	3530.212	1000.0	1000.0	649999	4187.354092121124	6.0985703
651	3830.174	0.0	3830.174	3830.174	3093.437	1099.4048	4151.9976	421.85837	1000.0	1000.0	650999	4193.547258138657	5.865816
652	3617.77	0.0	3617.77	3617.77	3453.866	166.874	3692.8118	3160.328	1000.0	1000.0	651999	4199.807562112808	5.9656453
653	3512.1836	0.0	3512.1836	3512.1836	3415.983	214.19188	3771.4749	3016.2507	1000.0	1000.0	652999	4206.014420032501	6.171214
654	3416.6719	0.0	3416.6719	3416.6719	3645.606	182.84178	3889.3706	3357.3008	1000.0	1000.0	653999	4212.250789880753	6.8834853
655	3682.4312	0.0	3682.4312	3682.4312	3804.1497	177.20717	4123.431	3514.6267	1000.0	1000.0	654999	4218.442687988281	6.676764
656	3786.0269	0.0	3786.0269	3786.0269	3801.884	109.65767	4002.685	3641.644	1000.0	1000.0	655999	4224.656085014343	7.0502
657	3663.051	0.0	3663.051	3663.051	3877.985	309.1833	4407.2295	3431.7615	1000.0	1000.0	656999	4230.8374881744385	6.9266195
658	4011.6436	0.0	4011.6436	4011.6436	4077.0723	150.07669	4275.5537	3772.8662	1000.0	1000.0	657999	4237.102693080902	6.136707
659	4139.4014	0.0	4139.4014	4139.4014	3980.5425	187.49979	4239.3096	3623.7031	1000.0	1000.0	658999	4243.4506759643555	6.2337637
660	3711.343	0.0	3711.343	3711.343	3921.3386	225.1418	4260.6055	3586.528	1000.0	1000.0	659999	4249.816512107849	5.789508
661	3702.7156	0.0	3702.7156	3702.7156	3149.6614	723.4588	3739.0183	1445.8184	1000.0	1000.0	660999	4256.187773942947	6.643617
662	3870.7266	0.0	3870.7266	3870.7266	3916.3247	218.02754	4252.234	3583.1892	1000.0	1000.0	661999	4262.507340192795	6.7485623
663	4145.6494	0.0	4145.6494	4145.6494	4015.3235	161.32616	4392.9937	3760.441	1000.0	1000.0	662999	4268.995561122894	6.123751
664	3454.4163	0.0	3454.4163	3454.4163	3316.8179	765.1106	3801.3647	1048.842	1000.0	1000.0	663999	4275.5745668411255	6.251724
665	3643.1506	0.0	3643.1506	3643.1506	3863.2856	220.58646	4209.7856	3539.8586	1000.0	1000.0	664999	4281.945106983185	6.181158
666	3258.0889	0.0	3258.0889	3258.0889	3309.1301	580.4687	3852.9993	1694.5687	1000.0	1000.0	665999	4288.145429134369	6.306352
667	136.25305	0.0	136.25305	136.25305	3591.2808	187.59995	3906.9219	3278.6506	1000.0	1000.0	666999	4294.389238119125	7.142223
668	3242.327	0.0	3242.327	3242.327	3769.2915	148.61952	4117.714	3567.4258	1000.0	1000.0	667999	4300.597217082977	6.3381433
669	3597.329	0.0	3597.329	3597.329	3357.4062	204.60315	3686.5942	2973.893	1000.0	1000.0	668999	4306.802235841751	6.1874757
670	3640.6575	0.0	3640.6575	3640.6575	3653.234	178.14304	3981.6602	3417.9775	1000.0	1000.0	669999	4313.078789949417	7.221484
671	3448.6797	0.0	3448.6797	3448.6797	3817.9707	168.48672	4107.3887	3532.8357	1000.0	1000.0	670999	4319.246953964233	6.4752088
672	3733.815	0.0	3733.815	3733.815	4142.7627	197.16414	4383.981	3719.0789	1000.0	1000.0	671999	4325.455707073212	6.871107
673	2538.7527	0.0	2538.7527	2538.7527	4110.338	96.685905	4263.414	3985.8594	1000.0	1000.0	672999	4331.665936231613	6.120463
674	3681.7512	0.0	3681.7512	3681.7512	3683.9946	218.15596	4214.271	3463.728	1000.0	1000.0	673999	4337.856703996658	6.0879784
675	3559.1704	0.0	3559.1704	3559.1704	3759.9648	183.23701	4081.12	3449.258	1000.0	1000.0	674999	4344.050831079483	7.066791
676	3933.5217	0.0	3933.5217	3933.5217	3807.8347	237.5005	4134.508	3248.9062	1000.0	1000.0	675999	4350.5156009197235	6.30552
677	3930.3164	0.0	3930.3164	3930.3164	3792.9343	171.45627	4125.2407	3533.9792	1000.0	1000.0	676999	4356.8483600616455	7.0220947
678	3806.2676	0.0	3806.2676	3806.2676	4200.945	182.50497	4532.188	3869.162	1000.0	1000.0	677999	4363.186367988586	6.754096
679	3868.7065	0.0	3868.7065	3868.7065	3823.8462	195.67068	4077.8162	3357.8452	1000.0	1000.0	678999	4369.5584461688995	6.8355055
680	4181.037	0.0	4181.037	4181.037	4072.618	147.18059	4268.9116	3807.0754	1000.0	1000.0	679999	4375.9513030052185	6.5645456
681	3560.7979	0.0	3560.7979	3560.7979	3944.1765	162.77641	4166.2285	3591.0186	1000.0	1000.0	680999	4382.331192016602	6.9394364
682	3939.6436	0.0	3939.6436	3939.6436	3784.2273	151.7575	4091.2883	3567.3784	1000.0	1000.0	681999	4388.679697036743	6.28293
683	3783.9841	0.0	3783.9841	3783.9841	3805.5579	316.35913	4215.4497	3091.941	1000.0	1000.0	682999	4395.011322259903	6.529184
684	3701.8992	0.0	3701.8992	3701.8992	3678.3413	173.41878	4002.598	3423.1763	1000.0	1000.0	683999	4401.332898139954	6.871366
685	3463.8855	0.0	3463.8855	3463.8855	3691.6152	169.86993	3946.2314	3484.6396	1000.0	1000.0	684999	4407.668711900711	6.589642
686	3637.1074	0.0	3637.1074	3637.1074	3813.814	216.83592	4127.3296	3399.6514	1000.0	1000.0	685999	4414.045454025269	6.799493
687	3781.22	0.0	3781.22	3781.22	4146.1284	80.2528	4281.9272	4007.0007	1000.0	1000.0	686999	4420.383397102356	6.3915315
688	3541.7566	0.0	3541.7566	3541.7566	3888.6667	108.31701	4097.3765	3735.1086	1000.0	1000.0	687999	4426.715456008911	6.9066095
689	3843.082	0.0	3843.082	3843.082	3817.069	160.98985	4028.2793	3518.8455	1000.0	1000.0	688999	4433.041683912277	7.0802803
690	3728.4485	0.0	3728.4485	3728.4485	3666.8918	223.64989	4150.989	3355.0269	1000.0	1000.0	689999	4439.380671977997	6.677304
691	4334.8228	0.0	4334.8228	4334.8228	3843.884	210.38475	4290.3228	3524.3706	1000.0	1000.0	690999	4445.7110369205475	6.9403534
692	3372.298	0.0	3372.298	3372.298	3766.554	268.01422	4428.0693	3487.0566	1000.0	1000.0	691999	4452.106517076492	6.5112014
693	3889.7869	0.0	3889.7869	3889.7869	4202.0303	142.71706	4514.5596	4054.4197	1000.0	1000.0	692999	4458.397382974625	7.431838
694	4200.2524	0.0	4200.2524	4200.2524	3946.9868	169.92982	4217.911	3631.773	1000.0	1000.0	693999	4464.638621091843	6.5908885
695	3719.7534	0.0	3719.7534	3719.7534	3867.6777	155.54485	4182.138	3576.3098	1000.0	1000.0	694999	4470.820554018021	7.3601856
696	4177.439	0.0	4177.439	4177.439	3881.4888	210.5516	4178.041	3410.273	1000.0	1000.0	695999	4477.021967172623	6.6251817
697	3083.823	0.0	3083.823	3083.823	4002.0269	179.29614	4355.6377	3647.211	1000.0	1000.0	696999	4483.207995891571	6.4758143
698	3804.4802	0.0	3804.4802	3804.4802	4022.211	223.40794	4274.0396	3606.7087	1000.0	1000.0	697999	4489.483576059341	6.707919
699	4003.87	0.0	4003.87	4003.87	3794.6719	154.2103	4099.8135	3540.106	1000.0	1000.0	698999	4495.6995441913605	6.219543
700	4187.533	0.0	4187.533	4187.533	3517.0105	180.36429	3752.761	3177.0554	1000.0	1000.0	699999	4501.920976161957	6.709769
701	3937.2144	0.0	3937.2144	3937.2144	4005.616	152.17339	4219.7217	3728.3767	1000.0	1000.0	700999	4508.147557973862	6.8168116
702	4388.796	0.0	4388.796	4388.796	3929.3503	146.55687	4145.0796	3770.6973	1000.0	1000.0	701999	4514.344492197037	7.3420687
703	4146.5806	0.0	4146.5806	4146.5806	4068.2297	133.00128	4236.01	3855.251	1000.0	1000.0	702999	4520.564830064774	6.476014
704	4304.2163	0.0	4304.2163	4304.2163	3627.1772	247.10402	4123.674	3360.6477	1000.0	1000.0	703999	4526.818675994873	7.089486
705	1039.9177	0.0	1039.9177	1039.9177	4001.0083	137.60895	4310.3086	3816.057	1000.0	1000.0	704999	4533.051898241043	6.6031184
706	3795.9902	0.0	3795.9902	3795.9902	3881.7	230.177	4170.3794	3488.2642	1000.0	1000.0	705999	4539.291933059692	6.8637524
707	4388.8604	0.0	4388.8604	4388.8604	4154.3267	140.06247	4405.8105	3884.3933	1000.0	1000.0	706999	4545.521371126175	6.3297687
708	4188.077	0.0	4188.077	4188.077	4207.4	76.149025	4307.7393	4049.3823	1000.0	1000.0	707999	4551.736999034882	7.4845877
709	4118.4565	0.0	4118.4565	4118.4565	4047.5222	243.28777	4585.2334	3722.1538	1000.0	1000.0	708999	4557.943960189819	6.6692443
710	3916.9797	0.0	3916.9797	3916.9797	4056.5125	185.02318	4433.7275	3749.7021	1000.0	1000.0	709999	4564.2436900138855	6.9778
711	4294.154	0.0	4294.154	4294.154	3823.993	186.11713	4138.0176	3578.309	1000.0	1000.0	710999	4570.496093034744	6.921176
712	3999.4512	0.0	3999.4512	3999.4512	4271.924	86.754555	4395.5103	4129.7856	1000.0	1000.0	711999	4576.709814071655	6.984088
713	4046.2712	0.0	4046.2712	4046.2712	4029.364	124.51882	4275.4766	3759.6472	1000.0	1000.0	712999	4582.914693117142	7.0171127
714	3981.3975	0.0	3981.3975	3981.3975	3894.9355	129.92693	4138.194	3692.077	1000.0	1000.0	713999	4589.099586009979	7.5057855
715	4104.349	0.0	4104.349	4104.349	4145.8735	68.56639	4252.5425	4054.2732	1000.0	1000.0	714999	4595.312948942184	6.7357774
716	4029.7617	0.0	4029.7617	4029.7617	4064.4773	167.2605	4315.491	3759.8623	1000.0	1000.0	715999	4601.5745668411255	6.7012496
717	4119.3535	0.0	4119.3535	4119.3535	4126.749	144.97568	4299.463	3809.039	1000.0	1000.0	716999	4607.771586179733	6.54609
718	3923.673	0.0	3923.673	3923.673	4222.8936	104.138626	4376.426	4045.0022	1000.0	1000.0	717999	4614.136566162109	7.1309023
719	3797.5308	0.0	3797.5308	3797.5308	4145.194	120.460365	4343.391	3863.8757	1000.0	1000.0	718999	4620.496546030045	7.2532125
720	3689.7932	0.0	3689.7932	3689.7932	4247.592	77.82671	4360.1733	4154.3174	1000.0	1000.0	719999	4626.819682121277	7.1068945
721	4011.2664	0.0	4011.2664	4011.2664	3959.3179	89.13916	4071.3135	3753.57	1000.0	1000.0	720999	4633.129530906677	6.8371916
722	3846.1052	0.0	3846.1052	3846.1052	4183.385	58.605236	4276.112	4044.4197	1000.0	1000.0	721999	4639.498177051544	6.859454
723	3941.8591	0.0	3941.8591	3941.8591	4167.449	110.530396	4370.898	3987.5825	1000.0	1000.0	722999	4645.727318048477	7.104634
724	4007.3892	0.0	4007.3892	4007.3892	3950.3801	86.80078	4098.1064	3813.9358	1000.0	1000.0	723999	4652.049034118652	6.7361507
725	4017.3303	0.0	4017.3303	4017.3303	3638.5464	250.37524	4111.582	3324.696	1000.0	1000.0	724999	4658.268976211548	7.189928
726	3755.196	0.0	3755.196	3755.196	3676.5513	82.947464	3806.3948	3516.229	1000.0	1000.0	725999	4664.44497013092	7.5763087
727	4029.3032	0.0	4029.3032	4029.3032	4009.811	64.07576	4079.7068	3890.9111	1000.0	1000.0	726999	4670.668706178665	6.6729608
728	4190.7363	0.0	4190.7363	4190.7363	4207.1343	130.98901	4403.817	3996.4517	1000.0	1000.0	727999	4676.937909126282	7.176874
729	4089.7622	0.0	4089.7622	4089.7622	4055.4858	258.17578	4444.7896	3577.7627	1000.0	1000.0	728999	4683.204496145248	6.5819063
730	3506.0264	0.0	3506.0264	3506.0264	4124.387	81.368675	4275.087	3953.462	1000.0	1000.0	729999	4689.438903093338	6.8518906
731	4012.1953	0.0	4012.1953	4012.1953	4104.518	105.82888	4284.6587	3946.5354	1000.0	1000.0	730999	4695.609496116638	6.504776
732	4161.674	0.0	4161.674	4161.674	3948.5925	116.84325	4147.218	3763.8608	1000.0	1000.0	731999	4701.791684150696	6.644874
733	3985.5798	0.0	3985.5798	3985.5798	4094.5586	74.67147	4180.4355	3975.8447	1000.0	1000.0	732999	4708.00284910202	6.691391
734	4198.392	0.0	4198.392	4198.392	3838.6309	195.23608	4192.5703	3474.4062	1000.0	1000.0	733999	4714.257901191711	6.6851873
735	4110.704	0.0	4110.704	4110.704	3717.6946	209.66049	4178.216	3396.6182	1000.0	1000.0	734999	4720.47341799736	7.232525
736	4026.6948	0.0	4026.6948	4026.6948	3978.2847	146.186	4144.5903	3706.0032	1000.0	1000.0	735999	4726.805386066437	6.176666
737	3596.5972	0.0	3596.5972	3596.5972	4221.2954	147.60004	4379.451	3868.7976	1000.0	1000.0	736999	4733.143187046051	6.693317
738	3860.5881	0.0	3860.5881	3860.5881	4012.0962	154.48892	4213.2017	3667.0215	1000.0	1000.0	737999	4739.474611997604	7.5736747
739	3953.4175	0.0	3953.4175	3953.4175	4214.244	178.92152	4477.8623	3980.432	1000.0	1000.0	738999	4745.796669960022	7.0960655
740	3963.4973	0.0	3963.4973	3963.4973	3938.439	139.42645	4253.935	3691.1665	1000.0	1000.0	739999	4752.188984155655	7.1137633
741	3915.5813	0.0	3915.5813	3915.5813	4191.039	70.63055	4320.534	4078.905	1000.0	1000.0	740999	4758.50709104538	6.8248878
742	4389.5747	0.0	4389.5747	4389.5747	3997.5757	107.1786	4134.2417	3770.6453	1000.0	1000.0	741999	4764.7603640556335	7.5598793
743	4332.579	0.0	4332.579	4332.579	4043.7195	235.25427	4360.5586	3696.7412	1000.0	1000.0	742999	4770.949070215225	8.439405
744	4536.1245	0.0	4536.1245	4536.1245	4264.1025	224.7081	4648.967	3803.3093	1000.0	1000.0	743999	4777.136817932129	7.099259
745	3909.6855	0.0	3909.6855	3909.6855	4223.9097	179.15898	4492.412	3893.6006	1000.0	1000.0	744999	4783.351302862167	6.877573
746	4201.014	0.0	4201.014	4201.014	4016.9058	104.63249	4129.688	3769.9353	1000.0	1000.0	745999	4789.707718849182	6.1500635
747	3825.5183	0.0	3825.5183	3825.5183	4338.053	170.08514	4602.3647	4007.6191	1000.0	1000.0	746999	4795.92581987381	7.159666
748	4171.871	0.0	4171.871	4171.871	4027.6882	155.93481	4287.5913	3819.6667	1000.0	1000.0	747999	4802.113883256912	6.6973
749	3772.6248	0.0	3772.6248	3772.6248	4028.1692	158.86115	4260.097	3742.6062	1000.0	1000.0	748999	4808.459044218063	6.7960486
750	4290.025	0.0	4290.025	4290.025	3681.7573	125.06498	3912.4053	3455.803	1000.0	1000.0	749999	4814.829367160797	6.803539
751	4199.9023	0.0	4199.9023	4199.9023	3992.0566	289.72162	4353.237	3283.221	1000.0	1000.0	750999	4821.17741394043	7.2789674
752	4032.1577	0.0	4032.1577	4032.1577	4114.573	224.76701	4454.344	3661.63	1000.0	1000.0	751999	4827.581680059433	7.452469
753	4299.8154	0.0	4299.8154	4299.8154	3987.15	153.11058	4256.9946	3649.8513	1000.0	1000.0	752999	4833.917150974274	6.8092327
754	3796.75	0.0	3796.75	3796.75	4171.581	228.54733	4488.1094	3727.771	1000.0	1000.0	753999	4840.240288972855	7.0646086
755	3812.5366	0.0	3812.5366	3812.5366	4078.3706	197.74486	4386.9126	3817.0818	1000.0	1000.0	754999	4846.60299706459	7.419523
756	3895.7893	0.0	3895.7893	3895.7893	3624.866	346.72144	4116.993	2917.4473	1000.0	1000.0	755999	4852.934878110886	7.4362664
757	4076.6052	0.0	4076.6052	4076.6052	3832.6401	157.15007	4073.7124	3566.735	1000.0	1000.0	756999	4859.152179956436	8.064912
