Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	AverageTestEpRet	StdTestEpRet	MaxTestEpRet	MinTestEpRet	EpLen	TestEpLen	TotalEnvInteracts	Time	Loss
385	2805.5745	0.0	2805.5745	2805.5745	2806.14	74.244225	2944.1384	2649.1345	1000.0	1000.0	384999	2408.5514810085297	5.1153045
386	2507.2288	0.0	2507.2288	2507.2288	2825.4487	176.15321	3036.3132	2419.443	1000.0	1000.0	385999	2414.8418338298798	4.8841004
387	2899.029	0.0	2899.029	2899.029	2818.849	139.49895	3058.0085	2658.8257	1000.0	1000.0	386999	2421.233034849167	5.1308265
388	2945.835	0.0	2945.835	2945.835	2845.741	128.41475	3071.108	2616.9414	1000.0	1000.0	387999	2427.573778152466	5.195935
389	2643.3826	0.0	2643.3826	2643.3826	2875.396	92.069954	3062.691	2766.4316	1000.0	1000.0	388999	2433.870358943939	4.9946427
390	3008.5898	0.0	3008.5898	3008.5898	2552.1265	73.64053	2656.1177	2427.2017	1000.0	1000.0	389999	2440.2236120700836	5.115501
391	2800.7002	0.0	2800.7002	2800.7002	2742.0393	147.69038	3019.5317	2456.0693	1000.0	1000.0	390999	2446.5635318756104	5.518126
392	2777.1045	0.0	2777.1045	2777.1045	2940.5645	264.72232	3261.7383	2427.0764	1000.0	1000.0	391999	2452.910385131836	5.1275206
393	2760.2346	0.0	2760.2346	2760.2346	2958.2793	127.390335	3147.875	2666.535	1000.0	1000.0	392999	2459.214013814926	4.9881434
394	3003.7227	0.0	3003.7227	3003.7227	2971.6763	116.52535	3131.9478	2794.053	1000.0	1000.0	393999	2465.515147924423	4.978281
395	2828.3867	0.0	2828.3867	2828.3867	2848.5278	103.60542	3004.1672	2696.0173	1000.0	1000.0	394999	2471.869719028473	5.8872547
396	2996.878	0.0	2996.878	2996.878	2791.6187	133.75795	2999.3452	2600.5984	1000.0	1000.0	395999	2478.199417114258	5.013239
397	2805.0059	0.0	2805.0059	2805.0059	2953.856	69.32	3071.923	2815.3223	1000.0	1000.0	396999	2484.558298110962	5.007585
398	2994.7295	0.0	2994.7295	2994.7295	2803.388	241.14822	3075.0898	2182.361	1000.0	1000.0	397999	2490.8765108585358	5.2175117
399	2907.7617	0.0	2907.7617	2907.7617	2963.827	115.38045	3152.9814	2806.801	1000.0	1000.0	398999	2497.193918943405	4.4395084
400	2910.5647	0.0	2910.5647	2910.5647	2857.9622	148.82077	3033.5425	2528.247	1000.0	1000.0	399999	2503.559166908264	4.925664
401	2776.8528	0.0	2776.8528	2776.8528	2650.545	288.33408	3028.5498	2095.8713	1000.0	1000.0	400999	2509.902407169342	5.3140535
402	3239.4521	0.0	3239.4521	3239.4521	2648.356	130.76898	2781.886	2342.5857	1000.0	1000.0	401999	2516.2658319473267	5.72803
403	2885.8264	0.0	2885.8264	2885.8264	2718.6672	90.755394	2851.5981	2573.4558	1000.0	1000.0	402999	2522.5989627838135	5.481757
404	3058.5588	0.0	3058.5588	3058.5588	2764.1926	139.25853	3092.6968	2570.6204	1000.0	1000.0	403999	2528.9705147743225	5.1748514
405	3049.9187	0.0	3049.9187	3049.9187	3044.1294	157.56145	3261.7695	2739.6094	1000.0	1000.0	404999	2535.2802789211273	5.157112
406	3065.1667	0.0	3065.1667	3065.1667	2949.1162	163.18527	3160.897	2642.4534	1000.0	1000.0	405999	2541.6048500537872	5.212928
407	2945.9482	0.0	2945.9482	2945.9482	2867.096	132.11954	3017.324	2568.9019	1000.0	1000.0	406999	2547.988471031189	5.180368
408	3138.2542	0.0	3138.2542	3138.2542	2904.3296	120.921776	3076.362	2752.06	1000.0	1000.0	407999	2554.302460193634	5.2065487
409	3300.9326	0.0	3300.9326	3300.9326	3020.6152	154.89694	3208.4177	2706.337	1000.0	1000.0	408999	2560.6286499500275	5.2360506
410	3002.6733	0.0	3002.6733	3002.6733	2994.09	136.90202	3158.9348	2802.8406	1000.0	1000.0	409999	2566.9802038669586	4.961665
411	3101.574	0.0	3101.574	3101.574	2713.8042	135.96222	2911.8215	2409.7961	1000.0	1000.0	410999	2573.2787911891937	5.115045
412	3018.5757	0.0	3018.5757	3018.5757	2973.8643	220.93224	3187.7478	2495.51	1000.0	1000.0	411999	2579.6301119327545	4.882756
413	3022.6738	0.0	3022.6738	3022.6738	2952.3975	190.43658	3173.2021	2503.6936	1000.0	1000.0	412999	2585.9456927776337	4.668955
414	3143.7957	0.0	3143.7957	3143.7957	2944.481	95.159004	3140.1921	2827.9749	1000.0	1000.0	413999	2592.2774720191956	5.226087
415	3063.6257	0.0	3063.6257	3063.6257	2939.7993	151.97092	3141.1753	2545.5085	1000.0	1000.0	414999	2598.630119085312	5.128406
416	3111.7683	0.0	3111.7683	3111.7683	3019.2356	168.00168	3402.4722	2680.109	1000.0	1000.0	415999	2604.9792490005493	5.413465
417	2655.0017	0.0	2655.0017	2655.0017	3125.7175	96.82872	3259.7087	2976.3516	1000.0	1000.0	416999	2611.3199729919434	5.0499916
418	2805.6736	0.0	2805.6736	2805.6736	3104.0378	123.539444	3288.7478	2852.8271	1000.0	1000.0	417999	2617.659133195877	5.1456985
419	3207.2195	0.0	3207.2195	3207.2195	2897.6865	151.2543	3098.3967	2491.0662	1000.0	1000.0	418999	2623.995463848114	4.3149285
420	3042.5503	0.0	3042.5503	3042.5503	3094.131	135.29564	3290.5432	2815.6794	1000.0	1000.0	419999	2630.314889907837	4.9765506
421	3241.5857	0.0	3241.5857	3241.5857	2931.236	193.09885	3109.6006	2413.7896	1000.0	1000.0	420999	2636.641993999481	4.95509
422	3249.2527	0.0	3249.2527	3249.2527	3094.4265	171.79808	3340.8293	2809.1702	1000.0	1000.0	421999	2643.0106630325317	4.997115
423	2685.376	0.0	2685.376	2685.376	2993.644	135.57039	3263.3577	2798.6052	1000.0	1000.0	422999	2649.3611450195312	4.884838
424	2939.7834	0.0	2939.7834	2939.7834	3051.8467	149.82893	3213.931	2770.5266	1000.0	1000.0	423999	2655.6576187610626	4.9844594
425	1204.1077	0.0	1204.1077	1204.1077	2956.8254	130.97803	3124.6003	2717.3103	1000.0	1000.0	424999	2661.9809141159058	5.068092
426	3206.5903	0.0	3206.5903	3206.5903	3080.2183	195.33086	3330.6968	2638.907	1000.0	1000.0	425999	2668.3052999973297	5.7049575
427	728.2764	0.0	728.2764	728.2764	3072.0786	213.4047	3346.5806	2642.3523	1000.0	1000.0	426999	2674.6612038612366	5.270121
428	3218.552	0.0	3218.552	3218.552	3082.6165	149.24915	3344.028	2837.9854	1000.0	1000.0	427999	2680.9708800315857	5.2954855
429	3044.9739	0.0	3044.9739	3044.9739	3117.7273	80.61762	3228.7705	2971.199	1000.0	1000.0	428999	2687.280277967453	5.63882
430	3346.6135	0.0	3346.6135	3346.6135	2897.4663	857.1294	3520.6643	383.7042	1000.0	1000.0	429999	2693.6278970241547	5.4964767
431	3007.94	0.0	3007.94	3007.94	3064.0745	195.98347	3246.4038	2632.3245	1000.0	1000.0	430999	2699.9275119304657	5.754901
432	3094.7456	0.0	3094.7456	3094.7456	3149.984	31.936533	3190.1199	3078.9375	1000.0	1000.0	431999	2706.2850999832153	5.570662
433	3079.3684	0.0	3079.3684	3079.3684	3200.9197	116.6804	3421.1267	2978.1145	1000.0	1000.0	432999	2712.630192041397	5.2801995
434	3223.2441	0.0	3223.2441	3223.2441	3151.1936	165.46208	3398.3108	2905.123	1000.0	1000.0	433999	2719.001699924469	5.3741584
435	2876.5076	0.0	2876.5076	2876.5076	3258.4502	113.75242	3384.5808	3021.1362	1000.0	1000.0	434999	2725.3164370059967	5.318079
436	2901.5188	0.0	2901.5188	2901.5188	3131.3462	150.18544	3378.7769	2893.9604	1000.0	1000.0	435999	2731.625563144684	6.1550336
437	3012.8257	0.0	3012.8257	3012.8257	3128.7131	136.83392	3385.7158	2950.1426	1000.0	1000.0	436999	2737.988492012024	5.79271
438	2738.4138	0.0	2738.4138	2738.4138	3156.7368	194.18521	3414.562	2822.57	1000.0	1000.0	437999	2744.3165669441223	5.5318074
439	3206.1992	0.0	3206.1992	3206.1992	3110.5127	92.149826	3225.8313	2893.962	1000.0	1000.0	438999	2750.6816811561584	4.995116
440	3595.2576	0.0	3595.2576	3595.2576	2861.5193	181.88297	3135.3638	2587.2986	1000.0	1000.0	439999	2757.0418951511383	5.4401097
441	3412.2068	0.0	3412.2068	3412.2068	3131.1519	201.0147	3485.4377	2760.7305	1000.0	1000.0	440999	2763.4123060703278	5.109168
442	3175.2593	0.0	3175.2593	3175.2593	3155.7305	151.40498	3431.057	2912.238	1000.0	1000.0	441999	2769.782695055008	5.497747
443	3544.122	0.0	3544.122	3544.122	3255.767	130.58087	3397.2932	2914.3184	1000.0	1000.0	442999	2776.1655859947205	5.0324287
444	3302.961	0.0	3302.961	3302.961	2888.687	1008.1806	3345.2603	-121.87792	1000.0	1000.0	443999	2782.8308458328247	5.093878
445	3194.6794	0.0	3194.6794	3194.6794	2856.1187	293.40637	3342.2185	2465.6453	1000.0	1000.0	444999	2789.1358790397644	5.4110446
446	3302.0996	0.0	3302.0996	3302.0996	3155.434	160.08505	3507.7441	2937.623	1000.0	1000.0	445999	2795.435597896576	5.639959
447	3165.093	0.0	3165.093	3165.093	3230.1199	201.97633	3452.1057	2716.6833	1000.0	1000.0	446999	2801.7862429618835	5.7867823
448	3216.9827	0.0	3216.9827	3216.9827	3129.1406	71.213715	3246.2258	2998.0679	1000.0	1000.0	447999	2808.1103007793427	5.9707623
449	3214.1943	0.0	3214.1943	3214.1943	3255.0864	118.20387	3506.393	3088.265	1000.0	1000.0	448999	2814.4286408424377	5.4032264
450	3149.3022	0.0	3149.3022	3149.3022	3197.4836	129.36594	3442.3887	2992.4546	1000.0	1000.0	449999	2820.7209887504578	5.3481445
451	3263.9314	0.0	3263.9314	3263.9314	3360.2292	254.8846	3836.0854	2914.659	1000.0	1000.0	450999	2827.0651109218597	5.9384513
452	3323.1953	0.0	3323.1953	3323.1953	3081.0522	492.31558	3429.9783	1699.2769	1000.0	1000.0	451999	2833.422375202179	5.259677
453	3293.9338	0.0	3293.9338	3293.9338	2837.1582	822.3885	3363.447	423.3084	1000.0	1000.0	452999	2839.745927095413	5.80475
454	3339.661	0.0	3339.661	3339.661	3196.896	138.7979	3387.1782	2896.6423	1000.0	1000.0	453999	2846.0513529777527	5.517745
455	2940.639	0.0	2940.639	2940.639	3170.2476	141.4463	3348.695	2840.0571	1000.0	1000.0	454999	2852.365735769272	5.572343
456	3373.0566	0.0	3373.0566	3373.0566	3191.3408	235.95113	3490.5417	2794.4094	1000.0	1000.0	455999	2858.6725599765778	5.5127096
457	3257.1074	0.0	3257.1074	3257.1074	3248.142	179.95166	3464.3616	2887.2922	1000.0	1000.0	456999	2865.015587091446	5.4312773
458	3434.7722	0.0	3434.7722	3434.7722	3249.729	86.089935	3389.5164	3097.263	1000.0	1000.0	457999	2871.356273174286	6.079268
459	3168.6104	0.0	3168.6104	3168.6104	3176.5261	129.20091	3452.9668	2950.5464	1000.0	1000.0	458999	2877.7135741710663	5.539168
460	3242.1829	0.0	3242.1829	3242.1829	3125.5635	197.22435	3375.615	2771.7695	1000.0	1000.0	459999	2884.0694739818573	5.647848
461	3140.3196	0.0	3140.3196	3140.3196	3259.1897	148.90857	3375.296	2873.03	1000.0	1000.0	460999	2890.417354822159	5.877679
462	2870.4863	0.0	2870.4863	2870.4863	3266.623	118.69383	3407.1501	3035.3137	1000.0	1000.0	461999	2896.769756793976	6.2145753
463	3301.4495	0.0	3301.4495	3301.4495	3193.3157	127.260185	3387.1729	2953.179	1000.0	1000.0	462999	2903.130765914917	5.484682
464	2767.7	0.0	2767.7	2767.7	3232.0376	79.97698	3372.657	3120.8235	1000.0	1000.0	463999	2909.475599050522	5.828278
465	3093.8855	0.0	3093.8855	3093.8855	3157.8682	394.90964	3528.284	2024.3688	1000.0	1000.0	464999	2915.7872700691223	4.9536114
466	3313.9612	0.0	3313.9612	3313.9612	2890.7905	110.69995	3025.445	2682.432	1000.0	1000.0	465999	2922.1295750141144	5.57747
467	3173.9785	0.0	3173.9785	3173.9785	3338.854	164.08966	3628.9597	3074.6995	1000.0	1000.0	466999	2928.4958069324493	6.172302
468	3054.2634	0.0	3054.2634	3054.2634	3233.6758	129.82764	3373.1357	2955.894	1000.0	1000.0	467999	2934.81520986557	5.7473574
469	3412.7395	0.0	3412.7395	3412.7395	3243.1147	123.01625	3453.1804	2975.0044	1000.0	1000.0	468999	2941.111680984497	5.691423
470	3711.8486	0.0	3711.8486	3711.8486	3132.5098	114.59327	3265.9797	2879.7046	1000.0	1000.0	469999	2947.4766130447388	5.603524
471	3345.2798	0.0	3345.2798	3345.2798	3178.033	122.82768	3343.7017	2935.4038	1000.0	1000.0	470999	2953.7960889339447	5.5108867
472	3396.6753	0.0	3396.6753	3396.6753	3336.748	74.4958	3449.3462	3200.7056	1000.0	1000.0	471999	2960.152978181839	5.598656
473	3400.0408	0.0	3400.0408	3400.0408	2849.2556	803.16003	3454.9824	537.6439	1000.0	1000.0	472999	2966.488597869873	5.5336485
474	3425.4658	0.0	3425.4658	3425.4658	3259.8477	138.51868	3437.4375	3029.8425	1000.0	1000.0	473999	2972.8265080451965	6.165654
475	3290.8643	0.0	3290.8643	3290.8643	3264.293	191.56215	3538.7954	2821.0896	1000.0	1000.0	474999	2979.141352891922	5.7860622
476	3294.9558	0.0	3294.9558	3294.9558	3100.1165	621.5452	3590.4438	1316.885	1000.0	1000.0	475999	2985.450392961502	4.9223843
477	3248.461	0.0	3248.461	3248.461	3349.5964	124.137276	3527.054	3117.5925	1000.0	1000.0	476999	2991.78173995018	5.1097198
478	3057.876	0.0	3057.876	3057.876	3364.743	179.14388	3606.4392	3017.134	1000.0	1000.0	477999	2998.098844051361	5.486081
479	3138.873	0.0	3138.873	3138.873	3300.3562	167.99422	3632.9978	3083.5706	1000.0	1000.0	478999	3004.4350221157074	5.8778844
480	2940.4539	0.0	2940.4539	2940.4539	3215.2102	223.1916	3486.7952	2805.1858	1000.0	1000.0	479999	3010.792060136795	5.408439
481	3454.9285	0.0	3454.9285	3454.9285	3391.8477	116.81158	3522.6677	3083.2634	1000.0	1000.0	480999	3017.153964996338	5.5001183
482	3433.5698	0.0	3433.5698	3433.5698	3306.1743	135.98846	3499.9917	2955.5613	1000.0	1000.0	481999	3023.504178762436	5.8092794
483	3460.7937	0.0	3460.7937	3460.7937	3102.4995	733.3301	3487.1204	931.4509	1000.0	1000.0	482999	3029.8277139663696	6.087108
484	3396.8025	0.0	3396.8025	3396.8025	3354.2058	148.15782	3601.9014	3151.466	1000.0	1000.0	483999	3036.131602048874	5.6215982
485	3311.6423	0.0	3311.6423	3311.6423	2930.0674	947.5557	3401.2998	126.50231	1000.0	1000.0	484999	3042.471041917801	5.764746
486	3483.694	0.0	3483.694	3483.694	3007.0874	232.6722	3342.5532	2640.0977	1000.0	1000.0	485999	3048.8011507987976	6.083036
487	2856.883	0.0	2856.883	2856.883	3319.4414	79.74264	3468.7036	3174.0198	1000.0	1000.0	486999	3055.1293699741364	6.1637883
488	3336.1787	0.0	3336.1787	3336.1787	3228.4023	90.59029	3382.6106	3066.6055	1000.0	1000.0	487999	3061.4474511146545	5.697953
489	3445.3992	0.0	3445.3992	3445.3992	3215.1587	76.05331	3315.811	3077.978	1000.0	1000.0	488999	3067.840311050415	5.881286
490	3203.119	0.0	3203.119	3203.119	3120.0918	125.05484	3289.0928	2864.2002	1000.0	1000.0	489999	3074.1659140586853	5.5168576
491	3020.9592	0.0	3020.9592	3020.9592	3461.65	92.65522	3686.2896	3329.3672	1000.0	1000.0	490999	3080.5015239715576	5.8776007
492	3490.3647	0.0	3490.3647	3490.3647	3277.3523	115.57789	3468.2202	3091.2427	1000.0	1000.0	491999	3086.8458840847015	6.406929
493	3351.2979	0.0	3351.2979	3351.2979	3312.271	243.38075	3589.941	2763.7107	1000.0	1000.0	492999	3093.1790697574615	5.420097
494	3171.4397	0.0	3171.4397	3171.4397	3538.0852	107.434944	3664.3955	3296.9055	1000.0	1000.0	493999	3099.484445810318	5.6298013
495	3554.2273	0.0	3554.2273	3554.2273	3309.1797	108.01417	3423.8552	3087.0596	1000.0	1000.0	494999	3105.817885875702	5.2758913
496	3132.2214	0.0	3132.2214	3132.2214	3242.2107	148.01033	3561.1597	3055.9375	1000.0	1000.0	495999	3112.1327447891235	5.3043456
497	3458.2385	0.0	3458.2385	3458.2385	3424.4734	197.44046	3668.4517	2957.4192	1000.0	1000.0	496999	3118.4493911266327	4.9544115
498	3653.1873	0.0	3653.1873	3653.1873	3311.7876	198.61893	3688.1904	3071.0984	1000.0	1000.0	497999	3124.7897429466248	5.6001105
499	2158.8494	0.0	2158.8494	2158.8494	3440.4692	117.88104	3598.1777	3199.6138	1000.0	1000.0	498999	3131.1063668727875	5.011522
500	3419.6196	0.0	3419.6196	3419.6196	3573.2266	149.76006	3767.9067	3212.1208	1000.0	1000.0	499999	3137.472960948944	5.1019297
501	3515.3735	0.0	3515.3735	3515.3735	3374.11	173.7775	3673.099	3137.6409	1000.0	1000.0	500999	3143.8139419555664	5.4908905
502	3593.904	0.0	3593.904	3593.904	3281.2007	146.17453	3438.809	2903.1128	1000.0	1000.0	501999	3150.1389639377594	5.7934217
503	3453.34	0.0	3453.34	3453.34	3439.6902	83.5428	3637.599	3317.9094	1000.0	1000.0	502999	3156.5008850097656	6.3811817
504	3055.2607	0.0	3055.2607	3055.2607	3400.582	229.75471	3618.0293	2848.8984	1000.0	1000.0	503999	3162.8348541259766	5.7257366
505	3050.9968	0.0	3050.9968	3050.9968	3058.247	252.35788	3466.8916	2617.4875	1000.0	1000.0	504999	3169.198306083679	5.677713
506	3338.9998	0.0	3338.9998	3338.9998	3390.441	94.17312	3519.9268	3163.5288	1000.0	1000.0	505999	3175.509596824646	6.480713
507	3448.4575	0.0	3448.4575	3448.4575	3427.4988	104.99006	3607.8535	3231.162	1000.0	1000.0	506999	3181.880998134613	6.1907997
508	3438.4573	0.0	3438.4573	3438.4573	3451.7324	174.4013	3723.689	3083.8862	1000.0	1000.0	507999	3188.250485897064	5.997834
509	3909.8948	0.0	3909.8948	3909.8948	3479.9448	193.63927	3778.5896	3062.8394	1000.0	1000.0	508999	3194.5650939941406	5.831719
510	3616.5203	0.0	3616.5203	3616.5203	3713.1804	160.58867	4017.741	3409.8142	1000.0	1000.0	509999	3200.9242420196533	5.416745
511	3450.3818	0.0	3450.3818	3450.3818	3554.7395	123.70722	3743.5378	3390.3286	1000.0	1000.0	510999	3207.260138988495	5.1599083
512	3444.406	0.0	3444.406	3444.406	3566.645	231.71472	3943.2651	3089.1982	1000.0	1000.0	511999	3213.6264901161194	6.425766
513	3522.496	0.0	3522.496	3522.496	3556.8887	135.1596	3675.9011	3222.2659	1000.0	1000.0	512999	3219.9412558078766	6.5323405
514	3285.861	0.0	3285.861	3285.861	3388.105	204.77412	3621.4512	2836.503	1000.0	1000.0	513999	3226.2486069202423	6.7508345
515	3393.0876	0.0	3393.0876	3393.0876	3505.0122	167.83672	3866.7302	3167.5427	1000.0	1000.0	514999	3232.558240890503	6.017156
516	3423.4116	0.0	3423.4116	3423.4116	3553.3062	185.35191	3760.758	3199.147	1000.0	1000.0	515999	3238.8678929805756	5.9322176
517	3466.227	0.0	3466.227	3466.227	3466.476	169.56177	3779.1646	3222.6653	1000.0	1000.0	516999	3245.2431149482727	5.8771563
518	3654.4194	0.0	3654.4194	3654.4194	3639.6804	131.26616	3822.8857	3440.7888	1000.0	1000.0	517999	3251.5571970939636	6.227404
519	3595.0327	0.0	3595.0327	3595.0327	3660.3328	79.326935	3810.5598	3552.2686	1000.0	1000.0	518999	3257.872806072235	5.865498
520	3386.6636	0.0	3386.6636	3386.6636	3510.3157	73.3621	3630.7368	3392.9265	1000.0	1000.0	519999	3264.216758966446	5.4573965
521	3526.768	0.0	3526.768	3526.768	3347.4175	97.02422	3542.8271	3211.3477	1000.0	1000.0	520999	3270.5435559749603	5.976211
522	3659.0574	0.0	3659.0574	3659.0574	3562.7446	133.07239	3688.7375	3281.361	1000.0	1000.0	521999	3276.893858909607	5.793412
523	3534.9954	0.0	3534.9954	3534.9954	3517.148	164.81369	3733.9978	3107.4187	1000.0	1000.0	522999	3283.207747936249	6.2355223
524	3037.6697	0.0	3037.6697	3037.6697	3594.7917	81.42899	3728.2715	3453.1492	1000.0	1000.0	523999	3289.526170015335	5.897909
525	3640.1338	0.0	3640.1338	3640.1338	3631.3794	99.153206	3813.891	3486.1194	1000.0	1000.0	524999	3295.8237648010254	6.530581
526	3467.5708	0.0	3467.5708	3467.5708	3498.6606	137.1676	3648.7063	3249.3933	1000.0	1000.0	525999	3302.140242099762	6.6458826
527	3167.4495	0.0	3167.4495	3167.4495	3353.6694	179.53032	3678.3508	3065.3003	1000.0	1000.0	526999	3308.534723997116	6.01709
528	3636.3687	0.0	3636.3687	3636.3687	3632.8843	204.88657	3864.4253	3086.0042	1000.0	1000.0	527999	3314.898946046829	6.562651
529	3475.3535	0.0	3475.3535	3475.3535	3414.1692	176.06087	3619.3042	3098.014	1000.0	1000.0	528999	3321.222459077835	6.784638
530	3499.471	0.0	3499.471	3499.471	3455.7817	128.02821	3773.9912	3279.423	1000.0	1000.0	529999	3327.565927028656	5.823953
531	3517.299	0.0	3517.299	3517.299	3508.8757	119.02176	3646.9375	3244.0764	1000.0	1000.0	530999	3333.899957895279	6.3553104
532	3583.2825	0.0	3583.2825	3583.2825	3131.6667	867.2613	3641.5576	554.7024	1000.0	1000.0	531999	3340.263239145279	6.490891
533	3019.9685	0.0	3019.9685	3019.9685	3609.393	156.43239	3993.422	3453.5183	1000.0	1000.0	532999	3346.5970327854156	6.323884
534	3548.8418	0.0	3548.8418	3548.8418	3720.798	85.57333	3843.857	3560.8965	1000.0	1000.0	533999	3352.9069061279297	6.6041336
535	3335.3403	0.0	3335.3403	3335.3403	3494.4077	173.84421	3770.623	3154.587	1000.0	1000.0	534999	3359.2348539829254	6.255094
536	3453.827	0.0	3453.827	3453.827	3483.776	81.21727	3627.2168	3390.3616	1000.0	1000.0	535999	3365.674772977829	6.6368265
537	3456.1106	0.0	3456.1106	3456.1106	3567.601	196.61093	3741.839	3060.7559	1000.0	1000.0	536999	3372.090101003647	5.976283
538	3775.9993	0.0	3775.9993	3775.9993	3681.1445	123.375336	3834.042	3481.927	1000.0	1000.0	537999	3378.7368738651276	6.7099533
539	3245.8035	0.0	3245.8035	3245.8035	3661.1704	187.28557	3920.2632	3256.963	1000.0	1000.0	538999	3385.462203025818	6.026877
540	3536.4749	0.0	3536.4749	3536.4749	3596.276	128.39049	3824.7622	3397.541	1000.0	1000.0	539999	3391.7873809337616	6.097205
541	3596.6045	0.0	3596.6045	3596.6045	3680.8894	154.83107	3932.8767	3438.3835	1000.0	1000.0	540999	3398.132556915283	5.8369927
542	3715.986	0.0	3715.986	3715.986	3596.327	106.061386	3726.6394	3322.291	1000.0	1000.0	541999	3404.5322370529175	5.655826
543	3374.5588	0.0	3374.5588	3374.5588	3388.9897	562.03235	3895.0266	1849.2247	1000.0	1000.0	542999	3410.934361934662	5.7538586
544	3679.9229	0.0	3679.9229	3679.9229	3578.0461	162.97075	3868.1218	3210.816	1000.0	1000.0	543999	3417.2285401821136	6.0338535
545	3557.4412	0.0	3557.4412	3557.4412	3746.961	112.44685	3916.3577	3578.3442	1000.0	1000.0	544999	3423.5778138637543	5.883877
546	3498.9482	0.0	3498.9482	3498.9482	3597.371	77.89464	3691.2366	3425.744	1000.0	1000.0	545999	3429.938894033432	6.1364474
547	3701.7725	0.0	3701.7725	3701.7725	3556.9343	164.5349	3746.2898	3271.5403	1000.0	1000.0	546999	3436.3060190677643	6.2451086
548	3695.749	0.0	3695.749	3695.749	3489.6594	184.41896	3792.3972	3194.9714	1000.0	1000.0	547999	3442.645401954651	6.023118
549	1116.9949	0.0	1116.9949	1116.9949	3102.8901	836.53546	3819.6172	849.99786	1000.0	1000.0	548999	3448.9761488437653	6.774663
550	3672.0745	0.0	3672.0745	3672.0745	3846.8914	159.96097	4053.59	3516.6558	1000.0	1000.0	549999	3455.3049688339233	6.3850117
551	3517.1855	0.0	3517.1855	3517.1855	3581.4421	215.68132	3922.2212	3270.9822	1000.0	1000.0	550999	3461.616879940033	5.945307
552	3700.7842	0.0	3700.7842	3700.7842	3611.2454	177.51561	3895.9385	3259.1655	1000.0	1000.0	551999	3468.0041530132294	6.413039
553	3580.3325	0.0	3580.3325	3580.3325	3313.8171	987.53485	3801.3965	377.49832	1000.0	1000.0	552999	3474.3926599025726	6.421205
554	3507.4294	0.0	3507.4294	3507.4294	3670.1792	176.14102	3936.3428	3397.07	1000.0	1000.0	553999	3480.7154619693756	6.1552744
555	3789.576	0.0	3789.576	3789.576	3745.4312	185.43475	4058.4233	3471.4934	1000.0	1000.0	554999	3487.106560945511	6.144501
556	3774.195	0.0	3774.195	3774.195	3574.1472	95.37677	3759.1863	3448.073	1000.0	1000.0	555999	3493.4417510032654	5.70459
557	3585.2761	0.0	3585.2761	3585.2761	3522.9277	184.2186	3715.653	3054.0269	1000.0	1000.0	556999	3499.8223960399628	6.5901365
558	3557.701	0.0	3557.701	3557.701	3519.5183	535.3215	4005.4045	2093.7837	1000.0	1000.0	557999	3506.1829319000244	6.0829763
559	3218.3252	0.0	3218.3252	3218.3252	3612.798	165.618	3930.02	3358.5447	1000.0	1000.0	558999	3512.5044598579407	7.039069
560	3705.3572	0.0	3705.3572	3705.3572	3438.7183	174.1321	3672.0544	3090.4858	1000.0	1000.0	559999	3518.851090192795	6.4125338
561	3584.6484	0.0	3584.6484	3584.6484	3708.8645	132.04013	3977.5447	3468.205	1000.0	1000.0	560999	3525.1567878723145	7.0144906
562	3591.8345	0.0	3591.8345	3591.8345	3672.563	116.06322	3922.3796	3538.6572	1000.0	1000.0	561999	3531.5523970127106	6.607157
563	3486.732	0.0	3486.732	3486.732	3599.4038	145.33809	3793.2156	3244.1045	1000.0	1000.0	562999	3537.881731033325	6.2625985
564	3564.0034	0.0	3564.0034	3564.0034	3557.5308	143.19913	3862.0408	3291.4634	1000.0	1000.0	563999	3544.1831228733063	6.192088
565	3700.5005	0.0	3700.5005	3700.5005	3586.8176	358.53357	3894.47	2594.3862	1000.0	1000.0	564999	3550.5011739730835	6.1016564
566	3805.5757	0.0	3805.5757	3805.5757	3554.2688	225.27452	3802.5952	3181.2173	1000.0	1000.0	565999	3556.8654079437256	6.211176
567	3648.1074	0.0	3648.1074	3648.1074	3644.438	96.07142	3742.2903	3406.7288	1000.0	1000.0	566999	3563.2455048561096	6.601159
568	2906.648	0.0	2906.648	2906.648	3527.069	103.51692	3698.4358	3371.2664	1000.0	1000.0	567999	3569.5628662109375	5.5147276
569	3708.4856	0.0	3708.4856	3708.4856	3542.711	144.72972	3729.4116	3217.0085	1000.0	1000.0	568999	3575.890738964081	6.5201774
570	3175.8635	0.0	3175.8635	3175.8635	3353.8113	153.30147	3633.269	2984.555	1000.0	1000.0	569999	3582.224469900131	7.0292587
571	3513.7424	0.0	3513.7424	3513.7424	3724.8503	182.70793	4030.3284	3354.842	1000.0	1000.0	570999	3588.5607159137726	6.648388
572	3812.6768	0.0	3812.6768	3812.6768	3793.3079	128.36607	3985.762	3607.9407	1000.0	1000.0	571999	3594.884304046631	6.2704186
573	3765.4092	0.0	3765.4092	3765.4092	3491.7983	71.25123	3595.1267	3344.1587	1000.0	1000.0	572999	3601.1752140522003	6.4466796
574	3139.904	0.0	3139.904	3139.904	3676.0657	120.656136	3856.566	3449.816	1000.0	1000.0	573999	3607.5692269802094	6.283673
575	3683.1614	0.0	3683.1614	3683.1614	3388.7786	283.51556	3798.0098	2945.298	1000.0	1000.0	574999	3613.899288892746	7.635554
